Product Name,Group,Item,Availability,Color,Link,Size,Price,Fit,Fabric,user_query,Hashtags
Grey Embroidered Kantha Odyssey Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2821131/s/grey-embroidered-kantha-odyssey-theme-shalwar-kameez-23e254301003/category/21/,34,"Tk 12,827.91",A-Line,Silk,"Looking for A-Line Shalwar Kameezs in Grey under Tk 12,827.91.","['grp0', 'emp1', 'kap2', 'odp3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'cgrca50', 'fsi5339', 'ta-1e11', 's34e369']"
Grey Embroidered Kantha Odyssey Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2821131/s/grey-embroidered-kantha-odyssey-theme-shalwar-kameez-23e254301003/category/21/,36,"Tk 12,827.91",A-Line,Silk,"Want to buy a Shalwar Kameez in size 36 under Tk 12,827.91.","['grp0', 'emp1', 'kap2', 'odp3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'cgrca50', 'fsi5339', 'ta-1e11', 's3619ca']"
Light Brown Punching Black Beauty Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Brown,https://www.aarong.com/women/shalwar-kameez-0394cdd0a336558ac9d78fd6fd7bb544/light-brown-punching-black-beauty-theme-shalwar-kameez-set-23z244209001.html,34,"Tk 4,213.95",A-Line,Viscott (Viscose & Cotton),"Looking for A-Line Shalwar Kameezs in Brown under Tk 4,213.95.","['lip0', 'brp1', 'pup2', 'blp3', 'bep4', 'thp5', 'shp6', 'kap7', 'gwo8267', 'ishe131', 'cbr6ff4', 'fvi71f1', 'ta-1e11', 's34e369']"
Light Brown Punching Black Beauty Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Brown,https://www.aarong.com/women/shalwar-kameez-0394cdd0a336558ac9d78fd6fd7bb544/light-brown-punching-black-beauty-theme-shalwar-kameez-set-23z244209001.html,36,"Tk 4,213.95",A-Line,Viscott (Viscose & Cotton),"A Brown, A-Line Shalwar Kameez around Tk 4,213.95.","['lip0', 'brp1', 'pup2', 'blp3', 'bep4', 'thp5', 'shp6', 'kap7', 'gwo8267', 'ishe131', 'cbr6ff4', 'fvi71f1', 'ta-1e11', 's3619ca']"
Light Brown Punching Black Beauty Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Brown,https://www.aarong.com/women/shalwar-kameez-0394cdd0a336558ac9d78fd6fd7bb544/light-brown-punching-black-beauty-theme-shalwar-kameez-set-23z244209001.html,38,"Tk 4,213.95",A-Line,Viscott (Viscose & Cotton),"Want to buy a Shalwar Kameez in size 38 under Tk 4,213.95.","['lip0', 'brp1', 'pup2', 'blp3', 'bep4', 'thp5', 'shp6', 'kap7', 'gwo8267', 'ishe131', 'cbr6ff4', 'fvi71f1', 'ta-1e11', 's38a577']"
Blue Embroidered Mughal Tropical Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2982390/s/blue-embroidered-mughal-tropical-theme-shalwar-kameez-23l254201005/category/21/,36,"Tk 4,381.82",A-Line,Cotton,"Looking for A-Line Shalwar Kameezs in Blue under Tk 4,381.82.","['blp0', 'emp1', 'mup2', 'trp3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'cbl48d6', 'fcoa452', 'ta-1e11', 's3619ca']"
Blue Embroidered Mughal Tropical Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2982390/s/blue-embroidered-mughal-tropical-theme-shalwar-kameez-23l254201005/category/21/,38,"Tk 4,381.82",A-Line,Cotton,"Show me Blue Shalwar Kameezs around Tk 4,381.82.","['blp0', 'emp1', 'mup2', 'trp3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'cbl48d6', 'fcoa452', 'ta-1e11', 's38a577']"
Blue Embroidered Mughal Tropical Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2982390/s/blue-embroidered-mughal-tropical-theme-shalwar-kameez-23l254201005/category/21/,40,"Tk 4,381.82",A-Line,Cotton,"Want to buy a Shalwar Kameez in size 40 under Tk 4,381.82.","['blp0', 'emp1', 'mup2', 'trp3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'cbl48d6', 'fcoa452', 'ta-1e11', 's40d645']"
White Printed Retro Print Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,White,https://www.aarong.com/women/shalwar-kameez-0394cdd0a336558ac9d78fd6fd7bb544/white-printed-retro-print-theme-shalwar-kameez-23r254201001.html,34,"Tk 3,931.82",Drawstring Waist,Mixed Viscose,"Looking for Drawstring Waist Shalwar Kameezs in White under Tk 3,931.82.","['whp0', 'prp1', 'rep2', 'prp3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'cwhd508', 'fmi1b75', 'tdr9e6d', 's34e369']"
White Printed Retro Print Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,White,https://www.aarong.com/women/shalwar-kameez-0394cdd0a336558ac9d78fd6fd7bb544/white-printed-retro-print-theme-shalwar-kameez-23r254201001.html,36,"Tk 3,931.82",Drawstring Waist,Mixed Viscose,"Show me White Shalwar Kameezs around Tk 3,931.82.","['whp0', 'prp1', 'rep2', 'prp3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'cwhd508', 'fmi1b75', 'tdr9e6d', 's3619ca']"
White Printed Retro Print Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,White,https://www.aarong.com/women/shalwar-kameez-0394cdd0a336558ac9d78fd6fd7bb544/white-printed-retro-print-theme-shalwar-kameez-23r254201001.html,38,"Tk 3,931.82",Drawstring Waist,Mixed Viscose,,"['whp0', 'prp1', 'rep2', 'prp3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'cwhd508', 'fmi1b75', 'tdr9e6d', 's38a577']"
White Printed Retro Print Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,White,https://www.aarong.com/women/shalwar-kameez-0394cdd0a336558ac9d78fd6fd7bb544/white-printed-retro-print-theme-shalwar-kameez-23r254201001.html,40,"Tk 3,931.82",Drawstring Waist,Mixed Viscose,"Any Women clothing in size 40, preferably Drawstring Waist?","['whp0', 'prp1', 'rep2', 'prp3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'cwhd508', 'fmi1b75', 'tdr9e6d', 's40d645']"
White Printed Retro Print Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,White,https://www.aarong.com/women/shalwar-kameez-0394cdd0a336558ac9d78fd6fd7bb544/white-printed-retro-print-theme-shalwar-kameez-23r254201001.html,42,"Tk 3,931.82",Drawstring Waist,Mixed Viscose,"Want to buy a Shalwar Kameez in size 42 under Tk 3,931.82.","['whp0', 'prp1', 'rep2', 'prp3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'cwhd508', 'fmi1b75', 'tdr9e6d', 's42a1d0']"
Purple Embroidered Folk Art Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Purple,https://www.aarong.com/women/shalwar-kameez-0394cdd0a336558ac9d78fd6fd7bb544/purple-embroidered-folk-art-theme-shalwar-kameez-23e244205023.html,34,"Tk 5,172.09",A-Line,Handloom Cotton,"Looking for A-Line Shalwar Kameezs in Purple under Tk 5,172.09.","['pup0', 'emp1', 'fop2', 'artp3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'cpubb7a', 'fha2a7b', 'ta-1e11', 's34e369']"
Purple Embroidered Folk Art Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Purple,https://www.aarong.com/women/shalwar-kameez-0394cdd0a336558ac9d78fd6fd7bb544/purple-embroidered-folk-art-theme-shalwar-kameez-23e244205023.html,36,"Tk 5,172.09",A-Line,Handloom Cotton,"Show me Purple Shalwar Kameezs around Tk 5,172.09.","['pup0', 'emp1', 'fop2', 'artp3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'cpubb7a', 'fha2a7b', 'ta-1e11', 's3619ca']"
Purple Embroidered Folk Art Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Purple,https://www.aarong.com/women/shalwar-kameez-0394cdd0a336558ac9d78fd6fd7bb544/purple-embroidered-folk-art-theme-shalwar-kameez-23e244205023.html,38,"Tk 5,172.09",A-Line,Handloom Cotton,"Want to buy a Shalwar Kameez in size 38 under Tk 5,172.09.","['pup0', 'emp1', 'fop2', 'artp3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'cpubb7a', 'fha2a7b', 'ta-1e11', 's38a577']"
Purple Embroidered Folk Art Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Purple,https://www.aarong.com/women/shalwar-kameez-0394cdd0a336558ac9d78fd6fd7bb544/purple-embroidered-folk-art-theme-shalwar-kameez-23e244205023.html,40,"Tk 5,172.09",A-Line,Handloom Cotton,"Want to buy a Shalwar Kameez in size 40 under Tk 5,172.09.","['pup0', 'emp1', 'fop2', 'artp3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'cpubb7a', 'fha2a7b', 'ta-1e11', 's40d645']"
Purple Embroidered Folk Art Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Purple,https://www.aarong.com/women/shalwar-kameez-0394cdd0a336558ac9d78fd6fd7bb544/purple-embroidered-folk-art-theme-shalwar-kameez-23e244205023.html,42,"Tk 5,172.09",A-Line,Handloom Cotton,"A Purple, A-Line Shalwar Kameez around Tk 5,172.09.","['pup0', 'emp1', 'fop2', 'artp3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'cpubb7a', 'fha2a7b', 'ta-1e11', 's42a1d0']"
Grey Embroidered Tonal Craft Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Grey,https://www.aarong.com/women/shalwar-kameez-0394cdd0a336558ac9d78fd6fd7bb544/grey-embroidered-tonal-craft-theme-shalwar-kameez-23d234301002.html,36,"Tk 12,962.79",A-Line,Silk,"Show me Grey Shalwar Kameezs around Tk 12,962.79.","['grp0', 'emp1', 'top2', 'crp3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'cgrca50', 'fsi5339', 'ta-1e11', 's3619ca']"
Grey Embroidered Tonal Craft Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Grey,https://www.aarong.com/women/shalwar-kameez-0394cdd0a336558ac9d78fd6fd7bb544/grey-embroidered-tonal-craft-theme-shalwar-kameez-23d234301002.html,38,"Tk 12,962.79",A-Line,Silk,"A Grey, A-Line Shalwar Kameez around Tk 12,962.79.","['grp0', 'emp1', 'top2', 'crp3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'cgrca50', 'fsi5339', 'ta-1e11', 's38a577']"
Grey Embroidered Tonal Craft Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Grey,https://www.aarong.com/women/shalwar-kameez-0394cdd0a336558ac9d78fd6fd7bb544/grey-embroidered-tonal-craft-theme-shalwar-kameez-23d234301002.html,40,"Tk 12,962.79",A-Line,Silk,"Want to buy a Shalwar Kameez in size 40 under Tk 12,962.79.","['grp0', 'emp1', 'top2', 'crp3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'cgrca50', 'fsi5339', 'ta-1e11', 's40d645']"
Turquoise Embroidered Retro Print Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Cyan,https://www.aarong.com/catalog/product/view/id/2978201/s/turquoise-embroidered-retro-print-theme-shalwar-kameez-23z254201032/category/21/,34,"Tk 3,677.27",A-Line,Cotton,"A Cyan, A-Line Shalwar Kameez around Tk 3,677.27.","['tup0', 'emp1', 'rep2', 'prp3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'ccy6411', 'fcoa452', 'ta-1e11', 's34e369']"
Turquoise Embroidered Retro Print Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Cyan,https://www.aarong.com/catalog/product/view/id/2978201/s/turquoise-embroidered-retro-print-theme-shalwar-kameez-23z254201032/category/21/,36,"Tk 3,677.27",A-Line,Cotton,"Want to buy a Shalwar Kameez in size 36 under Tk 3,677.27.","['tup0', 'emp1', 'rep2', 'prp3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'ccy6411', 'fcoa452', 'ta-1e11', 's3619ca']"
Turquoise Embroidered Retro Print Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Cyan,https://www.aarong.com/catalog/product/view/id/2978201/s/turquoise-embroidered-retro-print-theme-shalwar-kameez-23z254201032/category/21/,38,"Tk 3,677.27",A-Line,Cotton,"Show me Cyan Shalwar Kameezs around Tk 3,677.27.","['tup0', 'emp1', 'rep2', 'prp3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'ccy6411', 'fcoa452', 'ta-1e11', 's38a577']"
Turquoise Embroidered Retro Print Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Cyan,https://www.aarong.com/catalog/product/view/id/2978201/s/turquoise-embroidered-retro-print-theme-shalwar-kameez-23z254201032/category/21/,40,"Tk 3,677.27",A-Line,Cotton,"Want to buy a Shalwar Kameez in size 40 under Tk 3,677.27.","['tup0', 'emp1', 'rep2', 'prp3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'ccy6411', 'fcoa452', 'ta-1e11', 's40d645']"
White Printed and Embroidered Theme Viscose-Cotton Shalwar Kameez,Women,Shalwar Kameez,In Stock,White,https://www.aarong.com/women/shalwar-kameez-0394cdd0a336558ac9d78fd6fd7bb544/white-printed-and-embroidered-theme-viscose-cotton-shalwar-kameez-23e244205035.html,34,"Tk 4,897.67",A-Line,Viscott (Viscose & Cotton),"Show me White Shalwar Kameezs around Tk 4,897.67.","['whp0', 'prp1', 'andp2', 'emp3', 'thp4', 'vip5', 'cop6', 'shp7', 'kap8', 'gwo8267', 'ishe131', 'cwhd508', 'fvi71f1', 'ta-1e11', 's34e369']"
White Printed and Embroidered Theme Viscose-Cotton Shalwar Kameez,Women,Shalwar Kameez,In Stock,White,https://www.aarong.com/women/shalwar-kameez-0394cdd0a336558ac9d78fd6fd7bb544/white-printed-and-embroidered-theme-viscose-cotton-shalwar-kameez-23e244205035.html,36,"Tk 4,897.67",A-Line,Viscott (Viscose & Cotton),"Want to buy a Shalwar Kameez in size 36 under Tk 4,897.67.","['whp0', 'prp1', 'andp2', 'emp3', 'thp4', 'vip5', 'cop6', 'shp7', 'kap8', 'gwo8267', 'ishe131', 'cwhd508', 'fvi71f1', 'ta-1e11', 's3619ca']"
White Printed and Embroidered Theme Viscose-Cotton Shalwar Kameez,Women,Shalwar Kameez,In Stock,White,https://www.aarong.com/women/shalwar-kameez-0394cdd0a336558ac9d78fd6fd7bb544/white-printed-and-embroidered-theme-viscose-cotton-shalwar-kameez-23e244205035.html,38,"Tk 4,897.67",A-Line,Viscott (Viscose & Cotton),"Want to buy a Shalwar Kameez in size 38 under Tk 4,897.67.","['whp0', 'prp1', 'andp2', 'emp3', 'thp4', 'vip5', 'cop6', 'shp7', 'kap8', 'gwo8267', 'ishe131', 'cwhd508', 'fvi71f1', 'ta-1e11', 's38a577']"
Pink Mughal Tropical Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Pink,https://www.aarong.com/catalog/product/view/id/2893617/s/pink-mughal-tropical-theme-shalwar-kameez-23e254201014/category/21/,32,"Tk 4,944.19",A-Line,Viscott (Viscose & Cotton),"A Pink, A-Line Shalwar Kameez around Tk 4,944.19.","['pip0', 'mup1', 'trp2', 'thp3', 'shp4', 'kap5', 'gwo8267', 'ishe131', 'cpi4a0b', 'fvi71f1', 'ta-1e11', 's326364']"
Pink Mughal Tropical Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Pink,https://www.aarong.com/catalog/product/view/id/2893617/s/pink-mughal-tropical-theme-shalwar-kameez-23e254201014/category/21/,34,"Tk 4,944.19",A-Line,Viscott (Viscose & Cotton),"Show me Pink Shalwar Kameezs around Tk 4,944.19.","['pip0', 'mup1', 'trp2', 'thp3', 'shp4', 'kap5', 'gwo8267', 'ishe131', 'cpi4a0b', 'fvi71f1', 'ta-1e11', 's34e369']"
Green Embroidered Jamawar Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2925262/s/green-embroidered-jamawar-theme-shalwar-kameez-23y244301004/category/21/,38,"Tk 11,037.21",A-Line,Silk,"Show me Green Shalwar Kameezs around Tk 11,037.21.","['grp0', 'emp1', 'jap2', 'thp3', 'shp4', 'kap5', 'gwo8267', 'ishe131', 'cgr9f27', 'fsi5339', 'ta-1e11', 's38a577']"
Coffee Embroidered Balkan Fusion Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2747512/s/coffee-embroidered-balkan-fusion-theme-shalwar-kameez-23z244201060/category/21/,34,"Tk 7,074.42",A-Line,Viscott (Viscose & Cotton),"A Brown, A-Line Shalwar Kameez around Tk 7,074.42.","['cop0', 'emp1', 'bap2', 'fup3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'cbr6ff4', 'fvi71f1', 'ta-1e11', 's34e369']"
Coffee Embroidered Balkan Fusion Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2747512/s/coffee-embroidered-balkan-fusion-theme-shalwar-kameez-23z244201060/category/21/,36,"Tk 7,074.42",A-Line,Viscott (Viscose & Cotton),"Show me Brown Shalwar Kameezs around Tk 7,074.42.","['cop0', 'emp1', 'bap2', 'fup3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'cbr6ff4', 'fvi71f1', 'ta-1e11', 's3619ca']"
Coffee Embroidered Balkan Fusion Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2747512/s/coffee-embroidered-balkan-fusion-theme-shalwar-kameez-23z244201060/category/21/,38,"Tk 7,074.42",A-Line,Viscott (Viscose & Cotton),"Looking for A-Line Shalwar Kameezs in Brown under Tk 7,074.42.","['cop0', 'emp1', 'bap2', 'fup3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'cbr6ff4', 'fvi71f1', 'ta-1e11', 's38a577']"
Turquoise Embroidered Punching Block Beauty Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Cyan,https://www.aarong.com/women/shalwar-kameez-0394cdd0a336558ac9d78fd6fd7bb544/turquoise-embroidered-punching-block-beauty-theme-shalwar-kameez-23d244201006.html,34,"Tk 4,934.88",A-Line,Cotton,"A Cyan, A-Line Shalwar Kameez around Tk 4,934.88.","['tup0', 'emp1', 'pup2', 'blp3', 'bep4', 'thp5', 'shp6', 'kap7', 'gwo8267', 'ishe131', 'ccy6411', 'fcoa452', 'ta-1e11', 's34e369']"
Lilac Embroidered Punching Block Beauty Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Purple,https://www.aarong.com/catalog/product/view/id/2620486/s/lilac-embroidered-punching-block-beauty-theme-shalwar-kameez-23e244306010/category/21/,34,"Tk 11,879.07",A-Line,Endi Silk,"Want to buy a Shalwar Kameez in size 34 under Tk 11,879.07.","['lip0', 'emp1', 'pup2', 'blp3', 'bep4', 'thp5', 'shp6', 'kap7', 'gwo8267', 'ishe131', 'cpubb7a', 'fene89d', 'ta-1e11', 's34e369']"
Lilac Embroidered Punching Block Beauty Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Purple,https://www.aarong.com/catalog/product/view/id/2620486/s/lilac-embroidered-punching-block-beauty-theme-shalwar-kameez-23e244306010/category/21/,36,"Tk 11,879.07",A-Line,Endi Silk,"Looking for A-Line Shalwar Kameezs in Purple under Tk 11,879.07.","['lip0', 'emp1', 'pup2', 'blp3', 'bep4', 'thp5', 'shp6', 'kap7', 'gwo8267', 'ishe131', 'cpubb7a', 'fene89d', 'ta-1e11', 's3619ca']"
Blue Embroidered Jamawar Theme Shalwar Kameez,Women,Shalwar Kameez,Out of Stock,Blue,https://www.aarong.com/catalog/product/view/id/2998623/s/blue-embroidered-jamawar-theme-shalwar-kameez-23rb254201003/category/21/,Not Applicable,Not Applicable,A-Line,Mixed Cotton,,"['blp0', 'emp1', 'jap2', 'thp3', 'shp4', 'kap5', 'gwo8267', 'ishe131', 'cbl48d6', 'fmi4e84', 'ta-1e11']"
Deep Grey Embroidered Maximalism Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Grey,https://www.aarong.com/women/shalwar-kameez-0394cdd0a336558ac9d78fd6fd7bb544/deep-grey-embroidered-maximalism-theme-shalwar-kameez-23e244201213.html,38,"Tk 3,367.44",A-Line,Viscose,"A Grey, A-Line Shalwar Kameez around Tk 3,367.44.","['dep0', 'grp1', 'emp2', 'map3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'cgrca50', 'fvi8b97', 'ta-1e11', 's38a577']"
Vista Blue Embroidered Punching Block Beauty Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2792217/s/vista-blue-embroidered-punching-block-beauty-theme-shalwar-kameez-23e244201150/category/21/,34,"Tk 5,027.91",A-Line,Viscott (Viscose & Cotton),"Show me Blue Shalwar Kameezs around Tk 5,027.91.","['vip0', 'blp1', 'emp2', 'pup3', 'blp4', 'bep5', 'thp6', 'shp7', 'kap8', 'gwo8267', 'ishe131', 'cbl48d6', 'fvi71f1', 'ta-1e11', 's34e369']"
Vista Blue Embroidered Punching Block Beauty Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2792217/s/vista-blue-embroidered-punching-block-beauty-theme-shalwar-kameez-23e244201150/category/21/,36,"Tk 5,027.91",A-Line,Viscott (Viscose & Cotton),"Want to buy a Shalwar Kameez in size 36 under Tk 5,027.91.","['vip0', 'blp1', 'emp2', 'pup3', 'blp4', 'bep5', 'thp6', 'shp7', 'kap8', 'gwo8267', 'ishe131', 'cbl48d6', 'fvi71f1', 'ta-1e11', 's3619ca']"
Vista Blue Embroidered Punching Block Beauty Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2792217/s/vista-blue-embroidered-punching-block-beauty-theme-shalwar-kameez-23e244201150/category/21/,38,"Tk 5,027.91",A-Line,Viscott (Viscose & Cotton),"Looking for A-Line Shalwar Kameezs in Blue under Tk 5,027.91.","['vip0', 'blp1', 'emp2', 'pup3', 'blp4', 'bep5', 'thp6', 'shp7', 'kap8', 'gwo8267', 'ishe131', 'cbl48d6', 'fvi71f1', 'ta-1e11', 's38a577']"
Vista Blue Embroidered Punching Block Beauty Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2792217/s/vista-blue-embroidered-punching-block-beauty-theme-shalwar-kameez-23e244201150/category/21/,40,"Tk 5,027.91",A-Line,Viscott (Viscose & Cotton),"Want to buy a Shalwar Kameez in size 40 under Tk 5,027.91.","['vip0', 'blp1', 'emp2', 'pup3', 'blp4', 'bep5', 'thp6', 'shp7', 'kap8', 'gwo8267', 'ishe131', 'cbl48d6', 'fvi71f1', 'ta-1e11', 's40d645']"
Multicolour Embroidered Tonal Craft Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Blue,https://www.aarong.com/women/shalwar-kameez-0394cdd0a336558ac9d78fd6fd7bb544/multicolour-embroidered-tonal-craft-theme-shalwar-kameez-23e244306011.html,36,"Tk 9,562.79",A-Line,Endi Silk,"Want to buy a Shalwar Kameez in size 36 under Tk 9,562.79.","['mup0', 'emp1', 'top2', 'crp3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'cbl48d6', 'fene89d', 'ta-1e11', 's3619ca']"
Purple/Blue Textured Printed and Embroidered Viscose-Cotton Kameez Set,Women,Shalwar Kameez,In Stock,Purple,https://www.aarong.com/catalog/product/view/id/2828958/s/purple-blue-textured-printed-and-embroidered-viscose-cotton-kameez-set-23g244201012/category/21/,34,"Tk 4,637.21",A-Line,Viscott (Viscose & Cotton),"Show me Purple Shalwar Kameezs around Tk 4,637.21.","['pup0', 'blp1', 'tep2', 'prp3', 'andp4', 'emp5', 'vip6', 'cop7', 'kap8', 'setp9', 'gwo8267', 'ishe131', 'cpubb7a', 'fvi71f1', 'ta-1e11', 's34e369']"
Purple/Blue Textured Printed and Embroidered Viscose-Cotton Kameez Set,Women,Shalwar Kameez,In Stock,Purple,https://www.aarong.com/catalog/product/view/id/2828958/s/purple-blue-textured-printed-and-embroidered-viscose-cotton-kameez-set-23g244201012/category/21/,36,"Tk 4,637.21",A-Line,Viscott (Viscose & Cotton),"Want to buy a Shalwar Kameez in size 36 under Tk 4,637.21.","['pup0', 'blp1', 'tep2', 'prp3', 'andp4', 'emp5', 'vip6', 'cop7', 'kap8', 'setp9', 'gwo8267', 'ishe131', 'cpubb7a', 'fvi71f1', 'ta-1e11', 's3619ca']"
Purple/Blue Textured Printed and Embroidered Viscose-Cotton Kameez Set,Women,Shalwar Kameez,In Stock,Purple,https://www.aarong.com/catalog/product/view/id/2828958/s/purple-blue-textured-printed-and-embroidered-viscose-cotton-kameez-set-23g244201012/category/21/,38,"Tk 4,637.21",A-Line,Viscott (Viscose & Cotton),"Looking for A-Line Shalwar Kameezs in Purple under Tk 4,637.21.","['pup0', 'blp1', 'tep2', 'prp3', 'andp4', 'emp5', 'vip6', 'cop7', 'kap8', 'setp9', 'gwo8267', 'ishe131', 'cpubb7a', 'fvi71f1', 'ta-1e11', 's38a577']"
Slate Blue Embroidered Mughal Tropical Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2821182/s/slate-blue-embroidered-mughal-tropical-theme-shalwar-kameez-23e254201081/category/21/,34,"Tk 5,018.60",A-Line,Cotton,"A Blue, A-Line Shalwar Kameez around Tk 5,018.60.","['slp0', 'blp1', 'emp2', 'mup3', 'trp4', 'thp5', 'shp6', 'kap7', 'gwo8267', 'ishe131', 'cbl48d6', 'fcoa452', 'ta-1e11', 's34e369']"
White Embroidered Retro Print Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,White,https://www.aarong.com/catalog/product/view/id/2939276/s/white-embroidered-retro-print-theme-shalwar-kameez-23fw254201002/category/21/,40,"Tk 3,334.82",A-Line,Mixed Viscose,"Want to buy a Shalwar Kameez in size 40 under Tk 3,334.82.","['whp0', 'emp1', 'rep2', 'prp3', 'thp4', 'shp5', 'kap6', 'gwo8267', 'ishe131', 'cwhd508', 'fmi1b75', 'ta-1e11', 's40d645']"
Grey Embroidered Jamawar Theme Shalwar Kameez,Women,Shalwar Kameez,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2928130/s/grey-embroidered-jamawar-theme-shalwar-kameez-23e254201116/category/21/,40,"Tk 5,304.55",A-Line,Viscott (Viscose & Cotton),"Want to buy a Shalwar Kameez in size 40 under Tk 5,304.55.","['grp0', 'emp1', 'jap2', 'thp3', 'shp4', 'kap5', 'gwo8267', 'ishe131', 'cgrca50', 'fvi71f1', 'ta-1e11', 's40d645']"
